item,itemLabel,startDate,endDate
Q4328133,Нурмагамбетов Сагадат Кожахметович,1992-05,1995-10
Q4216945,Касымов Алибек Хамидович,1995-10-16,1996-10-30
Q1045853,Алтынбаев Мухтар Капашевич,1996-10-30,1999-08-09
Q4459616,Токпакбаев Сат Бесимбаевич,1999-10-13,2001-12-08
Q1045853,Алтынбаев Мухтар Капашевич,2001-12-08,2007-01-08
Q324950,Ахметов Даниал Кенжетаевич,2007-01-10,2009-06-17
Q357241,Жаксыбеков Адильбек Рыскельдинович,2009-06-24,2014-04-02
Q57863,Ахметов Серик Ныгметович,2014-04-03,2014-10-22
Q1377525,"Тасмагамбетов, Имангали Нургалиевич",2014-10-22,2016-09-13
Q4178351,"Жасузаков, Сакен Адилханович",2016-09-13,2018-08-07
Q1775487,"Ермекбаев, Нурлан Байузакович",2018-08-07,2021-08-31
Q28496487,"Бектанов, Мурат Карибаевич",2021-08-31,2022-01-19
Q11348947,"Жаксылыков, Руслан Фатихович",2022-01-19,
