item,itemLabel,startDate,endDate,psid
Q1045853,Мухтар Капашевич Алтынбаев,1996-10-30,1999-08-09,Q1045853-38393662-82D3-4A93-9AF7-08C25D2706D4
Q1045853,Мухтар Капашевич Алтынбаев,2001-12-08,2007-01-08,Q1045853-708D74EA-CA24-4039-86DD-575236CFA3A0
Q11348947,"Жаксылыков, Руслан Фатихович",2022-01-19,,Q11348947-6749CCCB-B647-45B7-9F5C-272632E1A31D
Q1377525,Имангали Нургалиевич Тасмагамбетов,2014-10-22,2016-09-13,Q1377525-C8E8A39C-0DD4-4F32-8401-65C985AED891
Q1775487,"Ермекбаев, Нурлан Байузакович",2018-08-07,2021-08-31,Q1775487-0A5AA53C-97B4-430F-8456-92B11584110E
Q28496487,Мурат Карибаевич Бектанов,2021-08-31,2022-01-19,Q28496487-592D19F1-0FC6-46E7-B5AD-25D4058C8494
Q324950,Даниал Кенжетаевич Ахметов,2007-01-10,2009-06-17,Q324950-E184F5B5-44B0-4E2D-8053-C9893A78B79B
Q357241,Адильбек Рыскельдинович Джаксыбеков,2009-06-24,2014-04-02,Q357241-0B446E65-ECBD-4195-8A99-D678CE8A9C52
Q4178351,Сакен Адилханович Жасузаков,2016-09-13,2018-08-07,Q4178351-0883F5B6-3B9C-46D9-A9C8-D8775F26A715
Q4216945,"Касымов, Алибек Хамидович",1995-10-16,1996-10-30,Q4216945-20C496DA-B160-4AAA-B8F8-518B4B3EE5CE
Q4328133,"Нурмагамбетов, Сагадат Кожахметович",1992-05,1995-10,Q4328133-B1206F1F-0117-4F3B-9607-A27EAE15BB6A
Q4459616,"Токпакбаев, Сат Бесимбаевич",1999-10-13,2001-12-08,Q4459616-E59A5413-B5AE-4992-B732-926D20966023
Q57863,Серик Ныгметович Ахметов,2014-04-03,2014-10-22,Q57863-742E7746-6AD7-4AB3-949B-123771596D2C
