@@,item,itemlabel,startdate,enddate
->,Q4459616,"Токпакбаев, Сат Бесимбаевич->Токпакбаев Сат Бесимбаевич",1999-10-13,2001-12-08
->,Q1045853,Мухтар Капашевич Алтынбаев->Алтынбаев Мухтар Капашевич,2001-12-08,2007-01-08
->,Q324950,Даниал Кенжетаевич Ахметов->Ахметов Даниал Кенжетаевич,2007-01-10,2009-06-17
->,Q357241,Адильбек Рыскельдинович Джаксыбеков->Жаксыбеков Адильбек Рыскельдинович,2009-06-24,2014-04-02
->,Q57863,Серик Ныгметович Ахметов->Ахметов Серик Ныгметович,2014-04-03,2014-10-22
->,Q1377525,"Имангали Нургалиевич Тасмагамбетов->Тасмагамбетов, Имангали Нургалиевич",2014-10-22,2016-09-13
->,Q4178351,"Сакен Адилханович Жасузаков->Жасузаков, Сакен Адилханович",2016-09-13,2018-08-07
->,Q28496487,"Мурат Карибаевич Бектанов->Бектанов, Мурат Карибаевич",2021-08-31,2022-01-19
