item,itemLabel,startDate,endDate,psid
Q108391615,Yerbol Karashukeev,2021-07,,Q108391615-97E1DA07-3795-4F98-AB82-C02611E0B25D
Q12530375,Asyljan Mamytbekov,2011-04-11,2016-05-06,Q12530375-8F49C384-97DF-4C23-AAEA-696D325597B8
Q2226968,Sauat Mynbayev,1999-07-26,2001-05-18,Q2226968-2C4CF4C3-EEBB-408A-878E-98F2598F06E9
Q340561,Akhmetzhan Yessimov,2001-05-18,2004-05-15,Q340561-0B424F9A-A392-46F0-B474-689002C62503
Q340561,Akhmetzhan Yessimov,2006-01-19,2008-04-04,Q340561-B236E50F-1927-455D-93F4-23D0BF17F0F6
Q4309432,Askar Myrzakhmetov,2016-05-06,2017-12-15,Q4309432-29009B0B-B3DC-486D-96F9-E27A81737F99
Q4309432,Askar Myrzakhmetov,2005-08-25,2006-01-19,Q4309432-3D47870A-9C22-46E0-BFA5-5984ED8DA4A0
Q4527445,Umirzak Shukeyev,2017-12-15,2019-02-25,Q4527445-8AA1605C-29B6-4885-A2F3-4BF6DB27774C
Q62714154,Saparhan Omarov,2019-02-25,2021-07-10,Q62714154-832800B2-D1A3-4B89-B19A-3218C56A695D
