item,itemLabel,startDate,endDate
,Toleutay Suleymenov,1991-12,1994
Q1856100,Kanat Saudabayev,1994,1994
Q200881,Kassym-Jomart Tokayev,1994,1999
Q58203,Erlan Idrisov,1999,2002
Q200881,Kassym-Jomart Tokayev,2003-06,2007-01
Q1377798,Marat Tazhin,2007-01-11,2009-09-04
Q1856100,Kanat Saudabayev,2009-09-04,2011-04-11
Q166846,Yerzhan Kazykhanov,2011-04-11,2012-09-24
Q58203,Erlan Idrisov,2012-09-28,2016-12-28
Q1721851,Kairat Abdrakhmanov,2016-12-28,2018-12-26
Q4072002,Beibut Atamkulov,2018-12-26,2019-09-18
Q70254110,Mukhtar Tleuberdi,2019-09-18,
