item,itemLabel,startDate,endDate
Q4085186,"Берсенёв, Михаил Терентьевич",1991-12-16,1992-04
Q4527815,"Шумов, Владимир Георгиевич",1992-04,1994-09
Q4075062,"Баекенов, Булат Абдрахманович",1994-10,1995-11
Q4740849,"Сулейменов, Каирбек Шошанович",1995-10,2000-12
Q4203816,"Искаков, Болат Газизович",2000-12,2002-01
Q4740849,"Сулейменов, Каирбек Шошанович",2002-01,2003-09-12
Q976657,"Турисбеков, Заутбек Каусбекович",2003-09-12,2005-10-14
Q1045973,"Мухамеджанов, Бауржан Алимович",2005-10-14,2009-04-02
Q461089,"Баймаганбетов, Серик Нуртаевич",2009-04-02,2011-04-11
Q1722547,"Касымов, Калмуханбет Нурмуханбетович",2011-04-11,2019-02-12
Q12542039,Тургумбаев Ерлан Заманбекович,2019-02-12,2022-02-25
,Ахметжанов Марат Муратович,2022-02-25,
